host_tenure,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price_per_night,minimum_nights,number_of_reviews,number_of_reviews_ly,review_scores_rating,reviews_per_month
Veteran,f,1,t,t,Tetuán,Entire home/apt,2,1.5,1,,26.98,59,48,11,4.63,0.67
Established,f,20,t,t,Tetuán,Private room,2,5,1,1,66,1,48,27,4.19,3.72
Veteran,f,8,t,t,Tetuán,Entire home/apt,2,1,1,1,95,2,48,20,4.63,1.09
Established,f,151,t,t,Tetuán,Entire home/apt,5,1,2,3,104.67,2,48,33,4.67,2.74
New,t,2,t,t,Tetuán,Entire home/apt,4,1,2,2,264.22,3,48,20,4.9,1.55
Veteran,t,9,t,t,Tetuán,Entire home/apt,12,6,6,7,512,1,48,24,4.83,4.43
New,t,2,t,t,Arganzuela,Entire home/apt,4,1,1,2,104,1,49,6,4.63,7.99
Veteran,f,1,t,t,Arganzuela,Entire home/apt,4,1,2,3,183,1,49,26,4.59,1.71
New,f,1,t,t,Arganzuela,Entire home/apt,4,2,2,3,196,4,49,5,4.24,1.64
Established,f,5,t,t,Carabanchel,Shared room,1,1,1,1,33.76,3,49,12,4.86,1.32
Established,t,3,t,t,Carabanchel,Private room,1,2,1,2,46,2,49,19,4.98,1.26
New,f,2,t,t,Carabanchel,Private room,2,1,1,1,46,1,49,18,4.63,1.93
Veteran,f,1,t,t,Carabanchel,Private room,3,1,1,1,84.67,3,49,15,4.65,0.6
Established,f,2,t,t,Carabanchel,Entire home/apt,9,1,3,5,103.5,1,49,35,4.35,2.66
Veteran,f,391,t,t,Carabanchel,Entire home/apt,6,2,2,4,165,1,49,12,4.65,0.92
Veteran,f,7,t,t,Carabanchel,Entire home/apt,8,3,4,5,314,1,49,23,4.92,5.19
Established,f,2,t,t,Centro,Private room,2,1.5,1,1,39.94,1,49,26,4.59,4.68
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,2,1,46.44,29,49,0,4.45,0.61
Veteran,f,1,t,t,Centro,Private room,1,1.5,1,1,56.25,4,49,7,4.9,0.6
Established,f,2,t,t,Centro,Entire home/apt,4,1,1,2,67.6,28,49,5,4.8,1.04
New,f,5,t,t,Centro,Private room,2,2,1,1,77.6,1,49,31,4.39,1.73
Veteran,t,1,t,t,Centro,Private room,2,1,1,1,78.74,2,49,14,4.82,0.39
Veteran,t,33,t,t,Centro,Private room,2,1,1,1,79.88,1,49,16,4.71,1.46
Veteran,f,12,t,t,Centro,Entire home/apt,2,1,1,1,87,2,49,3,4.35,1.01
New,f,3,t,t,Centro,Private room,2,3,1,1,94.5,2,49,32,4.35,2.73
New,f,11,f,t,Centro,Entire home/apt,3,1,1,,97,2,49,32,4.14,3.61
Veteran,f,14,t,t,Centro,Entire home/apt,3,1,1,2,101.6,3,49,12,4.8,0.64
Established,f,7,t,t,Centro,Private room,4,1,1,1,102.5,1,49,16,4.73,0.98
New,f,1,t,t,Centro,Private room,3,1,1,1,103,1,49,29,4.59,3.27
Veteran,f,118,t,t,Centro,Entire home/apt,2,1,1,1,107,5,49,9,4.8,1.19
Veteran,f,79,t,t,Centro,Entire home/apt,4,1,1,2,110,3,49,13,4.33,0.89
New,t,4,t,t,Centro,Entire home/apt,2,1,1,1,114.7,2,49,24,4.84,3.27
Veteran,f,146,t,t,Centro,Private room,2,1,1,1,117,1,49,28,4.59,3.62
Veteran,t,6,t,t,Centro,Entire home/apt,2,1,1,1,127.67,1,49,27,4.86,3.44
Veteran,f,8,t,t,Centro,Entire home/apt,2,1,1,1,128.33,3,49,14,4.67,1.72
Established,t,1,t,t,Centro,Entire home/apt,3,1,1,2,151,2,49,9,4.71,0.97
Veteran,t,79,t,t,Centro,Entire home/apt,2,1,1,1,151.67,2,49,34,4.78,3.44
Veteran,f,22,t,t,Centro,Entire home/apt,3,1,1,,152,4,49,21,4.78,1.07
New,f,4,t,t,Centro,Entire home/apt,6,1,2,4,156.5,2,49,18,4.71,1.46
Veteran,f,181,t,t,Centro,Entire home/apt,6,1,2,3,159.02,2,49,19,4.73,5.63
Established,f,14,t,t,Centro,Entire home/apt,4,1,1,2,167,1,49,12,4.76,1.16
Veteran,t,56,t,t,Centro,Entire home/apt,6,1,2,2,170.83,3,49,13,4.71,0.68
New,t,6,t,t,Centro,Entire home/apt,2,1,1,1,171,1,49,17,4.84,2.24
Veteran,f,123,t,t,Centro,Entire home/apt,3,1,1,1,180.5,2,49,3,4.59,1.01
New,t,1,t,t,Centro,Entire home/apt,2,1,1,1,194,2,49,28,4.94,3.88
Established,t,105,t,t,Centro,Entire home/apt,3,3,2,2,205,1,49,28,4.84,2.65
New,f,2,t,t,Centro,Entire home/apt,5,1.5,2,3,234,2,49,32,4.88,2.85
Veteran,f,13,t,t,Centro,Entire home/apt,6,1,2,3,252,1,49,23,4.8,2.47
New,f,8,t,t,Centro,Entire home/apt,2,1,1,,259.5,1,49,29,4.71,1.72
Veteran,f,22,t,f,Centro,Entire home/apt,6,1,2,6,268.9,2,49,16,4.53,1.11
Established,t,55,t,t,Centro,Entire home/apt,3,1,2,2,290.5,1,49,12,4.76,1.51
Veteran,t,7,t,t,Centro,Entire home/apt,3,1,1,2,291,1,49,36,4.96,2.62
Established,t,4,t,t,Centro,Entire home/apt,4,1,1,2,308,1,49,8,4.96,1
New,t,1,t,t,Centro,Entire home/apt,8,2,3,4,528.5,2,49,23,4.96,2.6
New,t,3,t,t,Centro,Entire home/apt,5,2,3,2,559.18,1,49,27,5,2.33
Veteran,f,391,t,t,Centro,Entire home/apt,11,5,5,8,770.5,1,49,25,4.45,2.09
Veteran,f,68,t,t,Centro,Entire home/apt,12,6,6,8,848,1,49,13,4.65,1.21
New,t,1,t,t,Chamartín,Entire home/apt,2,1,1,1,94,2,49,29,4.78,2.07
New,t,6,t,t,Chamartín,Private room,4,1,1,1,115,1,49,11,4.86,4.74
New,t,21,t,t,Chamartín,Entire home/apt,5,2,2,3,223,1,49,22,4.88,1.97
Veteran,f,391,t,t,Chamartín,Entire home/apt,6,2,2,4,254,1,49,18,4.65,1.89
New,t,21,t,t,Chamartín,Entire home/apt,5,2,2,3,301.4,1,49,23,4.8,1.91
New,t,2,t,t,Chamberí,Private room,2,1,1,1,82.16,2,49,11,4.98,1.47
New,t,20,t,t,Chamberí,Entire home/apt,2,1,1,2,95,2,49,21,4.65,0.89
Established,f,173,t,t,Chamberí,Entire home/apt,4,1,1,2,127,1,49,16,4.59,5.95
Veteran,f,391,t,t,Chamberí,Entire home/apt,6,2,2,3,409.15,1,49,12,4.39,0.81
New,f,3,t,t,Fuencarral - El Pardo,Private room,2,1,1,1,60,1,49,25,4.86,2
Established,f,2,t,t,Hortaleza,Entire home/apt,7,1,1,4,95,1,49,24,4.59,1.33
Veteran,t,16,t,t,Hortaleza,Entire home/apt,8,1,1,5,241.52,7,49,28,4.82,2.48
New,f,2,t,t,Latina,Private room,1,1,1,1,37,1,49,32,4.31,3.87
Veteran,f,181,t,t,Moncloa - Aravaca,Entire home/apt,4,2,1,2,150.14,2,49,26,4.94,4.35
Veteran,f,6,t,t,Moratalaz,Entire home/apt,4,1,2,2,132.5,2,49,15,4.61,1.33
Veteran,t,2,t,t,Puente de Vallecas,Private room,2,1.5,1,1,48,4,49,12,4.92,0.53
Established,t,1,t,t,Puente de Vallecas,Private room,2,1,1,1,64.5,3,49,26,4.92,2.04
New,t,5,t,t,Puente de Vallecas,Entire home/apt,4,1,1,2,131.25,1,49,0,4.73,14.85
Veteran,f,216,t,t,Puente de Vallecas,Entire home/apt,3,1,,3,140,1,49,10,4.69,1.21
New,t,2,t,t,Retiro,Entire home/apt,4,1,1,1,194,1,49,32,4.98,3.36
Established,f,27,t,t,Retiro,Entire home/apt,4,1,2,3,194.67,3,49,34,4.59,3.04
Veteran,t,2,t,t,Retiro,Entire home/apt,6,2,2,3,231.5,2,49,25,4.82,2.41
New,f,7,t,t,Salamanca,Entire home/apt,2,1.5,1,3,109,1,49,19,4.39,1.5
Veteran,f,14,t,t,Salamanca,Entire home/apt,3,1,,2,162.5,1,49,33,4.57,0.99
Veteran,f,23,t,t,Salamanca,Entire home/apt,8,2,3,6,205,1,49,3,4.84,0.58
Veteran,t,2,t,t,San Blas - Canillejas,Private room,1,1.5,1,1,40,1,49,21,4.84,2.5
New,f,91,t,t,Tetuán,Private room,2,3,1,1,27,1,49,22,4.16,5.4
Established,f,20,t,t,Tetuán,Private room,4,4,,4,58,1,49,29,4.04,2.56
New,f,91,t,t,Tetuán,Private room,2,2,1,,60,1,49,13,4.53,6.2
New,f,4,t,t,Tetuán,Entire home/apt,3,1,1,3,125.5,2,49,17,4.59,1.58
Veteran,f,1,t,t,Tetuán,Entire home/apt,2,1,1,1,222.63,8,49,13,4.53,1.02
Veteran,f,21,t,t,Usera,Entire home/apt,2,1,1,1,56.5,6,49,6,4.59,0.41
Veteran,f,50,t,t,Usera,Entire home/apt,2,1,1,1,85.59,3,49,11,4.35,0.97
Established,f,6,t,t,Usera,Entire home/apt,6,2,3,5,141,2,49,19,4.67,1.08
New,f,10,t,t,Arganzuela,Entire home/apt,6,1,2,2,99.86,2,50,23,4.64,5.81
Veteran,f,181,t,t,Arganzuela,Entire home/apt,4,1,1,2,151.5,2,50,32,4.66,1.52
New,t,2,f,t,Barajas,Entire home/apt,2,1,1,1,119.82,1,50,26,5,2.42
Veteran,f,1,t,t,Carabanchel,Private room,1,1,1,1,52,2,50,0,4.86,0.45
New,f,1,t,t,Carabanchel,Private room,2,1,1,2,54,1,50,20,4.76,2.3
New,f,1,t,t,Carabanchel,Entire home/apt,3,1,1,1,115,1,50,35,4.56,3.79
Established,f,3,t,t,Carabanchel,Private room,2,1,1,1,127,2,50,0,4.82,1.08
New,f,6,t,t,Centro,Entire home/apt,1,1,1,1,37,1,50,0,4.42,9.8
New,f,2,t,t,Centro,Private room,1,1,1,1,68,1,50,29,4.66,1.86
Veteran,t,2,t,t,Centro,Private room,2,1,1,1,71.5,2,50,30,4.98,2.28
Veteran,f,2,t,t,Centro,Private room,1,1,1,1,88,1,50,24,4.66,2.55
Veteran,f,14,t,t,Centro,Entire home/apt,4,1,2,2,90,1,50,35,4.54,2.18
Veteran,f,181,t,t,Centro,Entire home/apt,2,1,1,1,90.87,5,50,15,4.88,1.54
New,f,2,t,t,Centro,Private room,2,1,1,1,91.29,1,50,9,4.68,7.11
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,94.14,7,50,6,4.68,0.4
Veteran,t,5,t,t,Centro,Private room,2,1,1,1,100,1,50,16,4.82,0.86
New,f,2,t,t,Centro,Entire home/apt,4,1,2,2,104,1,50,28,4.68,1.48
Veteran,f,45,t,t,Centro,Private room,8,1,,4,107,1,50,5,4.62,1.12
Veteran,t,3,t,t,Centro,Entire home/apt,2,1,1,1,109.56,2,50,28,4.8,2.9
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,113.12,4,50,19,4.72,0.64
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,2,3,127.34,2,50,24,4.64,2.21
Veteran,f,3,t,t,Centro,Entire home/apt,4,1,1,2,148.54,2,50,7,4.32,1.09
Veteran,f,13,t,t,Centro,Entire home/apt,6,1,2,3,175,1,50,23,4.68,2.33
New,f,1,t,t,Centro,Entire home/apt,4,1.5,2,2,181,1,50,19,4.38,4.32
New,t,3,t,t,Centro,Entire home/apt,2,1,1,1,199,1,50,23,4.94,5.4
Established,f,11,t,t,Centro,Entire home/apt,4,1,2,2,203,1,50,3,3.92,1.33
New,f,1,t,t,Centro,Entire home/apt,4,2,1,2,231.67,2,50,27,4.88,2.35
New,t,2,t,t,Centro,Entire home/apt,2,1,1,1,235,1,50,30,4.74,3.58
Veteran,f,391,t,t,Centro,Entire home/apt,6,1,2,3,261,1,50,11,4.34,0.84
Veteran,f,22,t,f,Centro,Entire home/apt,4,1,1,4,262.4,2,50,10,4.68,0.36
Veteran,f,3,t,t,Centro,Entire home/apt,4,1,2,3,304.33,2,50,19,4.9,0.59
Veteran,f,6,t,t,Centro,Entire home/apt,2,1,1,1,351,1,50,25,4.84,2.08
Veteran,f,28,t,t,Centro,Entire home/apt,10,3,4,6,419,1,50,24,4.88,3.46
Veteran,f,391,t,t,Centro,Entire home/apt,10,2,4,7,448.5,2,50,8,4.34,0.81
Veteran,f,391,t,t,Centro,Entire home/apt,6,1,2,4,589,1,50,5,4.6,0.83
New,f,5,f,t,Chamartín,Entire home/apt,6,2,2,2,174.6,1,50,33,4.76,2.55
Established,f,78,t,t,Chamberí,Entire home/apt,4,1,1,2,116,1,50,11,4.52,1.27
Veteran,t,36,t,t,Chamberí,Entire home/apt,2,1,1,1,116.69,6,50,17,4.84,1.21
Established,f,173,t,t,Chamberí,Entire home/apt,4,1,1,2,118,1,50,16,4.42,5.91
New,f,1,t,f,Chamberí,Entire home/apt,2,1,1,1,137,1,50,25,4.38,1.85
New,t,1,f,t,Chamberí,Entire home/apt,6,3,3,3,342.5,1,50,15,4.98,1.85
Established,t,2,t,t,Ciudad Lineal,Private room,1,1,1,1,40,2,50,21,4.86,1.99
Established,f,151,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,190,1,50,28,4.82,4.13
New,f,2,t,t,Fuencarral - El Pardo,Private room,2,1,1,1,71,1,50,30,4.64,3.77
New,t,2,t,t,Hortaleza,Private room,2,1,1,1,67,1,50,26,4.8,4.25
New,t,2,t,t,Hortaleza,Entire home/apt,4,1,1,2,149,1,50,33,4.96,2.72
Veteran,t,2,t,t,Hortaleza,Entire home/apt,2,1,1,2,179.8,3,50,12,5,0.81
Established,t,2,t,t,Hortaleza,Entire home/apt,7,3.5,4,6,497.5,1,50,7,4.98,0.91
New,f,1,t,t,Latina,Private room,2,1,,2,58,1,50,23,4.66,1.98
Veteran,f,5,t,t,Latina,Private room,2,1,1,1,68.5,2,50,7,4.7,1.49
New,f,3,t,t,Latina,Entire home/apt,4,1,2,3,94,1,50,28,4.36,5.03
Veteran,f,3,t,t,Latina,Entire home/apt,2,1,1,2,123.5,2,50,23,4.36,1.28
Veteran,t,1,t,t,Latina,Entire home/apt,2,1,1,1,181.67,3,50,30,4.96,2.43
Established,f,236,t,t,Moncloa - Aravaca,Entire home/apt,6,2,3,3,170.5,2,50,31,4.24,1.67
Veteran,f,216,t,t,Puente de Vallecas,Entire home/apt,4,1,1,2,140,1,50,26,4.56,0.63
New,f,1,t,t,Retiro,Private room,2,1,1,,91.5,2,50,19,4.96,1.9
Veteran,t,2,t,t,Salamanca,Private room,1,1,1,1,41.17,6,50,10,5,1.09
Veteran,f,14,t,t,Salamanca,Entire home/apt,3,1,1,2,158.88,1,50,30,4.52,1.01
Veteran,t,36,t,t,Salamanca,Entire home/apt,5,2,3,5,276,20,50,8,4.7,0.49
Veteran,f,5,t,t,San Blas - Canillejas,Private room,2,1.5,1,1,47,1,50,0,4.52,1.09
New,t,26,t,t,San Blas - Canillejas,Entire home/apt,4,1,1,2,88.6,2,50,36,4.62,2.95
New,t,1,t,t,San Blas - Canillejas,Entire home/apt,2,1,1,1,138.6,2,50,40,4.78,2.85
New,f,1,f,t,San Blas - Canillejas,Entire home/apt,4,1,2,2,154.5,1,50,21,4.64,5.4
Veteran,f,1,t,t,Tetuán,Private room,1,1,1,1,37,1,50,0,4.8,0.57
Established,t,10,t,t,Tetuán,Private room,1,1,1,1,63.75,4,50,17,4.88,1.53
Established,f,173,t,t,Tetuán,Entire home/apt,4,1,2,2,79.97,3,50,26,4.34,4.67
New,f,1,t,t,Tetuán,Private room,2,1,1,1,90.5,1,50,25,4.84,2.32
New,f,7,t,t,Tetuán,Private room,2,1,1,1,93,1,50,19,4.76,3.95
Veteran,t,7,t,t,Tetuán,Entire home/apt,2,1,1,1,98.25,3,50,11,4.74,0.54
Established,f,2,t,t,Tetuán,Entire home/apt,2,1,1,1,105.31,4,50,16,4.6,1.15
Established,f,173,t,t,Tetuán,Entire home/apt,6,2,2,2,132.7,1,50,23,4.56,1.5
Established,f,173,t,t,Tetuán,Entire home/apt,4,1,1,1,133,1,50,21,4.76,1.77
Veteran,f,146,t,t,Tetuán,Entire home/apt,2,1,1,1,140.8,1,50,18,4.68,1.42
Veteran,f,146,t,t,Tetuán,Entire home/apt,2,1.5,1,1,142,1,50,12,4.78,1.42
Veteran,f,391,t,t,Tetuán,Entire home/apt,5,2,2,3,144,1,50,15,4.16,0.92
New,t,4,t,t,Tetuán,Entire home/apt,6,1,2,3,169.5,2,50,33,4.84,3.7
Established,f,1,t,t,Usera,Private room,2,1.5,1,1,48,3,50,11,4.6,0.88
Veteran,f,50,t,t,Usera,Entire home/apt,4,1,1,1,79.88,1,50,9,4.36,0.96
Established,t,26,t,t,Usera,Entire home/apt,6,2,1,3,152,1,50,24,4.68,4.17
Veteran,f,391,t,t,Usera,Entire home/apt,6,1,2,4,192,1,50,12,4.44,0.83
Veteran,f,17,t,t,Villaverde,Entire home/apt,2,1,1,1,75,2,50,4,4.8,0.63
Established,f,151,t,t,Arganzuela,Entire home/apt,4,1,1,2,144.6,1,51,25,4.69,1.87
Veteran,t,1,t,t,Arganzuela,Entire home/apt,3,1,1,2,154.5,2,51,25,4.8,1.99
Veteran,f,21,t,t,Carabanchel,Entire home/apt,3,1,1,2,74.9,5,51,14,4.84,0.64
New,t,1,t,t,Carabanchel,Private room,2,1,1,1,90,1,51,21,4.8,1.97
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,52.22,10,51,0,4.24,0.36
Veteran,t,33,t,t,Centro,Private room,2,1,1,1,67.9,1,51,26,4.69,1.73
New,f,5,t,t,Centro,Private room,2,1,1,1,92,1,51,32,4.41,1.82
Established,f,2,t,t,Centro,Entire home/apt,4,1,1,2,94.7,28,51,10,4.96,1.42
Veteran,t,33,t,t,Centro,Private room,2,1,1,1,101,2,51,24,4.8,1.53
Veteran,f,21,t,t,Centro,Entire home/apt,3,1,1,2,105.17,6,51,17,4.49,1.48
Veteran,f,1,t,t,Centro,Entire home/apt,3,1,1,2,110.31,3,51,28,4.51,2.98
Veteran,t,3,t,t,Centro,Entire home/apt,2,1,1,1,115.83,2,51,34,4.9,2.6
Veteran,f,13,t,t,Centro,Entire home/apt,4,1,1,1,116.67,1,51,24,4.75,4.1
New,f,1,t,t,Centro,Entire home/apt,4,1,1,2,124,2,51,25,4.51,1.51
Established,f,4,t,t,Centro,Entire home/apt,2,1,,2,126,1,51,35,4.75,2.73
New,t,16,t,t,Centro,Entire home/apt,4,1,1,1,130.09,1,51,20,4.69,5.46
Veteran,f,7,t,t,Centro,Private room,3,1,,3,133,1,51,3,4.8,0.43
Veteran,t,71,t,t,Centro,Entire home/apt,2,1,1,1,135.29,7,51,13,4.84,0.83
Established,t,105,t,t,Centro,Entire home/apt,2,1,1,1,161.67,2,51,21,4.82,1.7
New,t,1,t,t,Centro,Entire home/apt,2,1,1,1,165,1,51,29,4.8,4.23
Veteran,f,123,t,t,Centro,Entire home/apt,3,1,1,1,172.5,2,51,2,4.25,0.86
Veteran,f,17,t,t,Centro,Entire home/apt,4,1,1,1,173,1,51,2,4.35,1.06
Established,f,4,t,t,Centro,Entire home/apt,2,1,1,1,177.5,1,51,27,4.73,2.04
Veteran,f,118,t,t,Centro,Entire home/apt,2,1,1,1,189.8,3,51,9,4.84,1.23
Veteran,f,79,t,t,Centro,Entire home/apt,6,2,2,4,195.5,2,51,10,4.55,0.6
Established,t,105,t,t,Centro,Entire home/apt,4,3,2,2,205,1,51,29,4.86,3.17
Veteran,f,87,t,t,Centro,Entire home/apt,3,2,2,2,209.5,2,51,31,4.55,1.92
Veteran,f,22,t,f,Centro,Entire home/apt,3,1,,2,216,2,51,14,4.45,0.38
Established,t,2,t,t,Centro,Entire home/apt,2,1,1,1,221,1,51,17,4.76,1.3
Established,f,1,t,t,Centro,Entire home/apt,1,1,1,1,232.8,5,51,2,4.67,1.21
Veteran,f,22,t,f,Centro,Entire home/apt,4,1,1,4,233,2,51,10,4.47,0.34
New,f,7,t,t,Centro,Entire home/apt,6,2,2,3,238.5,1,51,34,4.71,2.54
Veteran,t,42,t,t,Centro,Entire home/apt,4,2.5,2,3,269.38,3,51,15,4.61,0.84
Veteran,f,261,t,t,Centro,Entire home/apt,4,2,2,2,271.3,1,51,32,4.94,3.29
New,t,2,t,t,Centro,Entire home/apt,2,1,1,1,276.5,1,51,38,4.86,3.47
Veteran,t,3,t,t,Centro,Entire home/apt,6,2,2,5,291,1,51,11,4.98,6.43
Veteran,f,87,t,t,Centro,Entire home/apt,4,2,2,3,304,2,51,13,4.63,1.87
New,t,4,t,t,Centro,Entire home/apt,6,2.5,3,4,304.5,2,51,30,4.94,4.04
New,t,21,t,t,Chamartín,Entire home/apt,3,1,1,2,130.33,2,51,33,4.88,1.98
New,t,21,t,t,Chamartín,Entire home/apt,5,2,2,3,220,1,51,26,4.86,2
Established,f,173,t,t,Chamberí,Entire home/apt,2,1,1,1,92,1,51,37,4.55,1.78
Established,f,173,t,t,Chamberí,Entire home/apt,2,1,1,1,97,1,51,40,4.12,1.76
Veteran,f,2,t,t,Chamberí,Entire home/apt,3,1,2,2,119.86,7,51,14,4.73,1.13
Veteran,f,89,t,t,Chamberí,Entire home/apt,2,1,1,1,122,1,51,22,4.61,1.59
Veteran,f,16,t,t,Chamberí,Entire home/apt,4,1,1,2,138.2,2,51,9,4.63,0.83
Veteran,f,10,t,t,Chamberí,Entire home/apt,4,1,1,3,151,1,51,1,4.31,0.59
Established,f,1,t,t,Chamberí,Entire home/apt,2,1,1,1,155,1,51,15,4.78,0.84
Veteran,f,16,t,t,Chamberí,Entire home/apt,4,1,1,2,197.54,2,51,2,4.71,0.87
Veteran,t,2,t,t,Ciudad Lineal,Private room,1,1,1,1,45.28,28,51,7,4.94,1.25
New,t,6,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,136,1,51,21,4.9,3.57
Established,f,7,t,t,Ciudad Lineal,Entire home/apt,6,1,3,3,149.5,2,51,19,4.75,2.35
Veteran,t,1,t,t,Fuencarral - El Pardo,Private room,1,1,1,1,26.29,14,51,8,4.82,0.38
Veteran,f,1,t,t,Fuencarral - El Pardo,Private room,2,2,,2,56,2,51,8,4.67,0.62
Veteran,f,8,t,t,Hortaleza,Entire home/apt,5,1.5,1,,210,1,51,15,4.25,0.66
Veteran,t,1,t,t,Hortaleza,Entire home/apt,8,4,4,4,485,1,51,17,4.98,0.79
New,f,1,t,t,Latina,Private room,2,1,1,1,41.5,1,51,23,4.57,6.32
Established,t,1,t,t,Latina,Private room,1,1,1,1,50.5,2,51,15,4.96,1.34
Established,t,1,t,t,Latina,Private room,1,1,1,1,65.05,1,51,16,4.82,1.63
Veteran,f,19,t,t,Latina,Entire home/apt,4,1,1,1,98,1,51,11,4.35,1.27
Veteran,t,6,t,t,Moratalaz,Private room,2,2,1,1,68.5,2,51,10,4.8,0.6
Veteran,f,146,t,t,Puente de Vallecas,Entire home/apt,4,1,2,2,119.7,1,51,21,4.71,1.96
New,f,5,f,t,Puente de Vallecas,Entire home/apt,6,1,2,3,131.24,1,51,22,4.53,2.45
Veteran,t,2,t,t,Puente de Vallecas,Entire home/apt,4,1,2,2,171.18,3,51,3,4.69,1.07
Veteran,f,7,t,t,Retiro,Private room,1,1,1,1,47,1,51,35,4.75,2.1
New,f,7,t,t,Retiro,Entire home/apt,2,1,1,1,57.97,1,51,29,4.04,5.29
Established,f,5,t,t,Retiro,Entire home/apt,4,1,1,2,121.5,2,51,25,4.59,2.08
Veteran,f,34,t,t,Salamanca,Entire home/apt,5,1,2,3,164.07,2,51,13,4.71,1.43
Veteran,t,1,t,t,Salamanca,Entire home/apt,6,2,3,5,173.28,15,51,4,4.73,0.33
Veteran,t,61,t,t,Salamanca,Entire home/apt,4,1,1,2,220,2,51,16,4.86,1
New,t,1,t,t,Salamanca,Entire home/apt,3,1,1,2,231.5,2,51,27,4.86,2.35
Veteran,f,2,t,t,Salamanca,Entire home/apt,3,2,2,4,285.5,1,51,5,4.76,0.97
New,t,1,t,t,San Blas - Canillejas,Entire home/apt,2,1,1,1,87.5,2,51,22,4.75,5.03
Veteran,f,30,t,t,San Blas - Canillejas,Entire home/apt,2,1,1,1,90,2,51,31,4.92,3.5
Veteran,f,30,t,t,San Blas - Canillejas,Entire home/apt,2,1,1,1,107,1,51,34,4.59,3.48
New,t,1,t,t,San Blas - Canillejas,Entire home/apt,4,1,1,2,121,2,51,24,4.92,3.78
New,f,91,t,t,Tetuán,Private room,2,3,1,1,35,1,51,20,4.59,5.65
Established,f,20,t,t,Tetuán,Private room,1,3,1,1,53,1,51,26,4.12,1.96
Established,f,1,t,t,Tetuán,Private room,1,1,1,2,68.5,2,51,2,4.86,1.24
Established,f,173,t,t,Tetuán,Entire home/apt,4,1,1,1,88,1,51,27,4.43,1.81
New,t,2,t,t,Tetuán,Entire home/apt,4,2,2,2,119.83,2,51,33,4.71,3.03
Veteran,f,5,t,t,Tetuán,Entire home/apt,3,1,1,,141,1,51,3,4.53,0.73
New,f,4,t,t,Tetuán,Entire home/apt,5,1.5,2,5,158.26,3,51,22,4.67,1.69
New,t,10,t,t,Tetuán,Private room,2,1,1,1,163,1,51,10,4.84,1.7
New,f,17,t,t,Tetuán,Entire home/apt,6,2,2,4,232,1,51,21,4.39,5.75
New,t,1,t,t,Tetuán,Entire home/apt,4,2,2,,245.5,3,51,21,5,1.74
New,t,1,f,t,Usera,Private room,1,1,2,1,37,1,51,18,4.84,3.82
New,f,2,t,t,Arganzuela,Private room,1,1,1,1,55,1,52,0,4.62,9.18
New,f,14,t,t,Arganzuela,Entire home/apt,4,1,1,2,95,1,52,29,4.62,3.98
New,t,2,t,t,Arganzuela,Entire home/apt,4,1,1,2,136,2,52,33,4.87,2.5
Veteran,f,109,t,t,Arganzuela,Entire home/apt,4,1,2,2,190.5,1,52,16,4.38,1.79
New,f,8,t,t,Barajas,Private room,2,1,1,1,34,1,52,0,4.23,12.09
New,f,4,f,t,Carabanchel,Entire home/apt,3,1,1,1,78,2,52,22,4.48,5.8
New,f,2,t,t,Carabanchel,Entire home/apt,2,1,1,1,171,1,52,21,4.62,1.89
Veteran,f,16,t,t,Centro,Private room,1,1,1,1,43,1,52,26,4.33,4.55
New,f,13,t,t,Centro,Private room,2,3,1,1,46,1,52,21,4.37,2.46
Veteran,t,33,t,t,Centro,Private room,2,1,1,1,71.5,1,52,13,4.88,1.55
New,f,6,t,t,Centro,Entire home/apt,3,0,1,1,82.5,1,52,28,4.29,5.25
Veteran,t,5,t,t,Centro,Private room,2,2,,2,82.62,1,52,32,4.71,4.46
Established,t,1,t,t,Centro,Private room,1,1,1,1,97,3,52,12,4.87,1.28
Veteran,f,14,t,t,Centro,Entire home/apt,2,1,1,2,106,3,52,13,4.63,0.57
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,108.8,3,52,36,4.67,3.22
Veteran,f,4,t,t,Centro,Private room,4,1,1,1,115.83,2,52,9,4.79,0.96
New,f,11,f,t,Centro,Entire home/apt,6,1,2,4,116.97,2,52,26,4.12,4.57
Veteran,t,30,t,t,Centro,Entire home/apt,2,1,1,1,119.82,1,52,19,4.94,6.17
Veteran,f,9,t,t,Centro,Entire home/apt,2,1,1,1,119.82,1,52,30,4.56,4.33
New,t,6,t,t,Centro,Entire home/apt,2,1,1,1,126,1,52,15,4.85,5.93
Veteran,t,71,t,t,Centro,Entire home/apt,2,1,1,1,139.81,6,52,11,4.75,0.68
Established,t,4,t,t,Centro,Entire home/apt,4,1,1,2,141.5,2,52,20,4.92,5.98
New,t,1,t,t,Centro,Entire home/apt,4,1,1,1,143.5,1,52,41,4.9,4.04
New,f,3,t,t,Centro,Entire home/apt,4,1,1,2,149,2,52,22,4.77,2.04
